Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Salesperson,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Cost
1628,CA-2016-143119,24/09/2016,30/09/2016,Standard Class,MC-17275,Christina VanderZanden,Consumer,United States,Lafayette,Louisiana,70506,South,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,517.50,336.375
1629,CA-2018-101049,21/06/2018,25/06/2018,Second Class,AS-10240,Christina VanderZanden,Consumer,United States,Cleveland,Ohio,44105,East,FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",17.92,11.648
1630,CA-2018-101049,21/06/2018,25/06/2018,Second Class,AS-10240,Christina VanderZanden,Consumer,United States,Cleveland,Ohio,44105,East,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,41.26,26.8164
1631,CA-2017-106530,08/05/2017,08/05/2017,Same Day,CL-12565,Christina VanderZanden,Consumer,United States,Cleveland,Ohio,44105,East,OFF-ST-10002011,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,1006.06,653.9364
1632,CA-2017-106530,08/05/2017,08/05/2017,Same Day,CL-12565,Christina VanderZanden,Consumer,United States,Cleveland,Ohio,44105,East,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,10.69,6.9472
1633,CA-2017-106530,08/05/2017,08/05/2017,Same Day,CL-12565,Christina VanderZanden,Consumer,United States,Cleveland,Ohio,44105,East,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,10.37,6.7392
1634,CA-2017-106530,08/05/2017,08/05/2017,Same Day,CL-12565,Christina VanderZanden,Consumer,United States,Cleveland,Ohio,44105,East,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,25.12,16.328
1635,CA-2017-106530,08/05/2017,08/05/2017,Same Day,CL-12565,Christina VanderZanden,Consumer,United States,Cleveland,Ohio,44105,East,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,58.11,37.7728
1636,CA-2015-168984,26/11/2015,02/12/2015,Standard Class,NW-18400,Christina VanderZanden,Consumer,United States,Tigard,Oregon,97224,West,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,15.55,10.1088
1637,CA-2015-168984,26/11/2015,02/12/2015,Standard Class,NW-18400,Christina VanderZanden,Consumer,United States,Tigard,Oregon,97224,West,OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,669.08,434.902
1638,CA-2015-168984,26/11/2015,02/12/2015,Standard Class,NW-18400,Christina VanderZanden,Consumer,United States,Tigard,Oregon,97224,West,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,438.34,284.9184
1639,CA-2017-157266,26/05/2017,01/06/2017,Standard Class,TB-21280,Christina VanderZanden,Consumer,United States,Washington,District of Columbia,20016,East,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),19.44,12.636
1640,CA-2017-157266,26/05/2017,01/06/2017,Standard Class,TB-21280,Christina VanderZanden,Consumer,United States,Washington,District of Columbia,20016,East,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,9.64,6.266
1641,CA-2017-157266,26/05/2017,01/06/2017,Standard Class,TB-21280,Christina VanderZanden,Consumer,United States,Washington,District of Columbia,20016,East,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",12.70,8.255
1642,CA-2017-157266,26/05/2017,01/06/2017,Standard Class,TB-21280,Christina VanderZanden,Consumer,United States,Washington,District of Columbia,20016,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,41.37,26.8905
1643,US-2015-134712,29/11/2015,04/12/2015,Standard Class,BS-11380,Christina VanderZanden,Corporate,United States,Skokie,Illinois,60076,Central,OFF-FA-10003112,Office Supplies,Fasteners,Staples,12.62,8.2056
1644,CA-2016-111829,19/03/2016,20/03/2016,First Class,FH-14365,Christina VanderZanden,Corporate,United States,Seattle,Washington,98115,West,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,1247.64,810.966
1645,CA-2016-111829,19/03/2016,20/03/2016,First Class,FH-14365,Christina VanderZanden,Corporate,United States,Seattle,Washington,98115,West,TEC-CO-10001766,Technology,Copiers,Canon PC940 Copier,3149.93,2047.4545
1646,CA-2016-111829,19/03/2016,20/03/2016,First Class,FH-14365,Christina VanderZanden,Corporate,United States,Seattle,Washington,98115,West,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,209.70,136.305
1647,CA-2016-105221,01/11/2016,03/11/2016,First Class,VM-21685,Christina VanderZanden,Home Office,United States,Philadelphia,Pennsylvania,19140,East,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,35.36,22.984
1648,CA-2016-105221,01/11/2016,03/11/2016,First Class,VM-21685,Christina VanderZanden,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-FA-10001135,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",3.17,2.0592
1649,CA-2016-120341,26/09/2016,29/09/2016,Second Class,SF-20200,Christina VanderZanden,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,121.10,78.7176
1650,CA-2016-120341,26/09/2016,29/09/2016,Second Class,SF-20200,Christina VanderZanden,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,45.89,29.8311
1651,CA-2015-135699,29/08/2015,29/08/2015,Same Day,HH-15010,Christina VanderZanden,Corporate,United States,San Francisco,California,94110,West,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,109.92,71.448
1652,CA-2015-135699,29/08/2015,29/08/2015,Same Day,HH-15010,Christina VanderZanden,Corporate,United States,San Francisco,California,94110,West,OFF-PA-10003001,Office Supplies,Paper,Xerox 1986,13.36,8.684
1653,US-2018-132444,18/11/2018,21/11/2018,First Class,CD-12280,Christina VanderZanden,Consumer,United States,Seattle,Washington,98105,West,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,169.68,110.292
1654,US-2018-132444,18/11/2018,21/11/2018,First Class,CD-12280,Christina VanderZanden,Consumer,United States,Seattle,Washington,98105,West,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,132.52,86.138
1655,US-2018-132444,18/11/2018,21/11/2018,First Class,CD-12280,Christina VanderZanden,Consumer,United States,Seattle,Washington,98105,West,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,2.96,1.924
1656,US-2018-132444,18/11/2018,21/11/2018,First Class,CD-12280,Christina VanderZanden,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",8.45,5.4912
1657,US-2018-132444,18/11/2018,21/11/2018,First Class,CD-12280,Christina VanderZanden,Consumer,United States,Seattle,Washington,98105,West,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,95.94,62.361
1658,CA-2015-127159,12/05/2015,15/05/2015,First Class,HL-15040,Christina VanderZanden,Consumer,United States,Milwaukee,Wisconsin,53209,Central,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",34.79,22.6135
1659,CA-2018-161809,20/01/2018,26/01/2018,Standard Class,TH-21100,Christina VanderZanden,Consumer,United States,Los Angeles,California,90045,West,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,160.78,104.5044
1660,CA-2018-127285,30/10/2018,06/11/2018,Standard Class,MM-18055,Christina VanderZanden,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",88.75,57.6888
1661,CA-2018-127285,30/10/2018,06/11/2018,Standard Class,MM-18055,Christina VanderZanden,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10002072,Office Supplies,Binders,Cardinal Slant-D Ring Binders,13.90,9.0376
1662,CA-2018-144526,30/04/2018,06/05/2018,Standard Class,QJ-19255,Christina VanderZanden,Corporate,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,677.58,440.427
1663,CA-2018-144526,30/04/2018,06/05/2018,Standard Class,QJ-19255,Christina VanderZanden,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,13.90,9.0324
1664,CA-2017-128531,24/11/2017,26/11/2017,Second Class,NS-18505,Christina VanderZanden,Consumer,United States,Dallas,Texas,75217,Central,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,41.92,27.248
1665,CA-2017-128531,24/11/2017,26/11/2017,Second Class,NS-18505,Christina VanderZanden,Consumer,United States,Dallas,Texas,75217,Central,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,297.58,193.4244
1666,CA-2017-128531,24/11/2017,26/11/2017,Second Class,NS-18505,Christina VanderZanden,Consumer,United States,Dallas,Texas,75217,Central,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,4.34,2.8236
1667,CA-2017-128531,24/11/2017,26/11/2017,Second Class,NS-18505,Christina VanderZanden,Consumer,United States,Dallas,Texas,75217,Central,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,94.99,61.7448
1668,CA-2017-128531,24/11/2017,26/11/2017,Second Class,NS-18505,Christina VanderZanden,Consumer,United States,Dallas,Texas,75217,Central,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,74.35,48.3288
1669,CA-2017-128531,24/11/2017,26/11/2017,Second Class,NS-18505,Christina VanderZanden,Consumer,United States,Dallas,Texas,75217,Central,OFF-AR-10003405,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",14.04,9.126
1670,US-2016-157154,10/01/2016,15/01/2016,Standard Class,MM-17920,Christina VanderZanden,Consumer,United States,New York City,New York,10011,East,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,1018.10,661.7676
1671,CA-2018-159457,19/10/2018,26/10/2018,Standard Class,RD-19480,Christina VanderZanden,Consumer,United States,Houston,Texas,77095,Central,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,16.68,10.842
1672,CA-2017-107615,22/03/2017,25/03/2017,First Class,RB-19645,Christina VanderZanden,Corporate,United States,North Las Vegas,Nevada,89031,West,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,58.58,38.077
1673,CA-2018-111647,03/07/2018,07/07/2018,Standard Class,RD-19585,Christina VanderZanden,Consumer,United States,Plano,Texas,75023,Central,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,167.97,109.1792
1674,CA-2016-150560,11/12/2016,12/12/2016,First Class,SW-20455,Christina VanderZanden,Consumer,United States,Suffolk,Virginia,23434,South,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",196.62,127.803
1675,CA-2016-143077,17/09/2016,21/09/2016,Standard Class,SF-20965,Christina VanderZanden,Corporate,United States,Houston,Texas,77041,Central,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,21.94,14.2584
1676,CA-2016-143077,17/09/2016,21/09/2016,Standard Class,SF-20965,Christina VanderZanden,Corporate,United States,Houston,Texas,77041,Central,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,6.59,4.2822
1677,CA-2017-122728,18/05/2017,24/05/2017,Standard Class,EB-13930,Christina VanderZanden,Consumer,United States,San Francisco,California,94110,West,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,104.28,67.782
1678,CA-2017-122728,18/05/2017,24/05/2017,Standard Class,EB-13930,Christina VanderZanden,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),17.94,11.661
1679,CA-2015-122882,07/09/2015,13/09/2015,Standard Class,SB-20290,Christina VanderZanden,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",64.78,42.1096
1680,CA-2015-122882,07/09/2015,13/09/2015,Standard Class,SB-20290,Christina VanderZanden,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,32.38,21.0483
1681,CA-2015-122882,07/09/2015,13/09/2015,Standard Class,SB-20290,Christina VanderZanden,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,42.37,27.5392
1682,CA-2015-122882,07/09/2015,13/09/2015,Standard Class,SB-20290,Christina VanderZanden,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,399.54,259.701
1683,US-2017-101497,29/09/2017,01/10/2017,Second Class,PS-18760,Christina VanderZanden,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,18.97,12.3305
1684,CA-2017-147585,07/11/2017,12/11/2017,Standard Class,CB-12535,Christina VanderZanden,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",14.82,9.633
1685,CA-2018-149489,24/04/2018,27/04/2018,First Class,DK-12835,Christina VanderZanden,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-AP-10002495,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",99.28,64.532
1686,CA-2018-149489,24/04/2018,27/04/2018,First Class,DK-12835,Christina VanderZanden,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,1.19,0.7722
1687,CA-2018-149489,24/04/2018,27/04/2018,First Class,DK-12835,Christina VanderZanden,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,7.52,4.8867
1688,CA-2018-143798,10/12/2018,12/12/2018,First Class,AW-10840,Christina VanderZanden,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,10.37,6.7392
1689,CA-2018-143798,10/12/2018,12/12/2018,First Class,AW-10840,Christina VanderZanden,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,310.88,202.072
1690,CA-2015-142839,16/08/2015,20/08/2015,Standard Class,TS-21610,Patrick O'Donnell,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,853.09,554.5098
1691,CA-2018-129833,09/12/2018,15/12/2018,Standard Class,HF-14995,Patrick O'Donnell,Consumer,United States,Indianapolis,Indiana,46203,Central,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",33.45,21.7425
1692,CA-2018-129833,09/12/2018,15/12/2018,Standard Class,HF-14995,Patrick O'Donnell,Consumer,United States,Indianapolis,Indiana,46203,Central,OFF-BI-10004182,Office Supplies,Binders,Economy Binders,10.40,6.76
1693,US-2017-154361,14/03/2017,19/03/2017,Standard Class,HZ-14950,Patrick O'Donnell,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,21.88,14.222
1694,US-2017-158708,26/06/2017,29/06/2017,Second Class,AB-10255,Patrick O'Donnell,Home Office,United States,Plano,Texas,75023,Central,TEC-AC-10003133,Technology,Accessories,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,13.62,8.8504
1695,CA-2016-156335,25/09/2016,28/09/2016,Second Class,PO-19195,Patrick O'Donnell,Home Office,United States,Bayonne,New Jersey,7002,East,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,63.96,41.574
1696,CA-2016-156335,25/09/2016,28/09/2016,Second Class,PO-19195,Patrick O'Donnell,Home Office,United States,Bayonne,New Jersey,7002,East,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,14.46,9.399
1697,CA-2016-156335,25/09/2016,28/09/2016,Second Class,PO-19195,Patrick O'Donnell,Home Office,United States,Bayonne,New Jersey,7002,East,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,104.98,68.237
1698,CA-2016-148376,27/12/2016,31/12/2016,Standard Class,AG-10900,Patrick O'Donnell,Consumer,United States,Los Angeles,California,90008,West,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,106.96,69.524
1699,CA-2016-148376,27/12/2016,31/12/2016,Standard Class,AG-10900,Patrick O'Donnell,Consumer,United States,Los Angeles,California,90008,West,OFF-LA-10002381,Office Supplies,Labels,Avery 497,21.56,14.014
1700,CA-2015-135657,03/06/2015,07/06/2015,Second Class,SC-20725,Patrick O'Donnell,Consumer,United States,Seattle,Washington,98115,West,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,515.88,335.322
1701,CA-2016-114069,13/07/2016,15/07/2016,Second Class,ND-18370,Patrick O'Donnell,Consumer,United States,New York City,New York,10035,East,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,11.81,7.6752
1702,CA-2016-114069,13/07/2016,15/07/2016,Second Class,ND-18370,Patrick O'Donnell,Consumer,United States,New York City,New York,10035,East,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,1931.04,1255.176
1703,CA-2016-114069,13/07/2016,15/07/2016,Second Class,ND-18370,Patrick O'Donnell,Consumer,United States,New York City,New York,10035,East,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,9.96,6.474
1704,CA-2015-139857,02/02/2015,06/02/2015,Standard Class,CD-12790,Patrick O'Donnell,Home Office,United States,San Diego,California,92037,West,OFF-FA-10001843,Office Supplies,Fasteners,Staples,12.35,8.0275
1705,CA-2017-106306,08/03/2017,08/03/2017,Same Day,PG-18820,Patrick O'Donnell,Consumer,United States,Glendale,Arizona,85301,West,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",9.70,6.3063
1706,CA-2016-100545,22/11/2016,26/11/2016,Standard Class,IM-15070,Patrick O'Donnell,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,11.61,7.5465
1707,CA-2018-123491,30/10/2018,05/11/2018,Standard Class,JK-15205,Patrick O'Donnell,Consumer,United States,San Francisco,California,94122,West,OFF-LA-10003077,Office Supplies,Labels,Avery 500,43.86,28.509
1708,CA-2018-123491,30/10/2018,05/11/2018,Standard Class,JK-15205,Patrick O'Donnell,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,148.48,96.512
1709,CA-2018-123491,30/10/2018,05/11/2018,Standard Class,JK-15205,Patrick O'Donnell,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10003424,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",7.42,4.823
